Index,Variant,"Region, subregion, country or area *",Country code,Type,Parent code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
233,Estimates,Belarus,112,Country/Area,923,38.16965157,37.94200877,37.83662215,37.84775516,37.96646789,38.18054803,38.47427431,38.8288798,39.22294121,39.63387216,40.04179686,40.43341383,40.80574146,41.16748312,41.53486275,41.91870287,42.32011237,42.73109753,43.14326549,43.54513331,43.9285841,44.29073974,44.63423193,44.96304273,45.28344093,45.60041398,45.91357745,46.22208368,46.53006259,46.84275787,47.16301316,47.48978365,47.81966389,48.15004189,48.47756148,48.79746193,49.11132029,49.41338524,49.68315509,49.89404169,50.02777093,50.07532896,50.04355626,49.94890838,49.81656892,49.66539845,49.50398699,49.32922478,49.13501552,48.91055148,48.65031295,48.35345227,48.03081169,47.70210931,47.39356365,47.12474989,46.90199596,46.72275393,46.58644227,46.4893746,46.42736188,46.40143906,46.40996008,46.44178207,46.48239121,46.52025036,46.55087477,46.57352028,46.58525947,46.58424425,46.56902568
234,Estimates,Bulgaria,100,Country/Area,923,66.79252027,67.3409451,67.9072955,68.48457996,69.06733604,69.65260685,70.23944363,70.82843589,71.42236551,72.02472366,72.63823692,73.26337509,73.89606669,74.52747789,75.14585483,75.74233604,76.31216839,76.85606116,77.37667649,77.87936625,78.36717944,78.84151621,79.2986367,79.73200995,80.13240604,80.49360722,80.80836404,81.07865696,81.31936256,81.5512804,81.78691046,82.02926492,82.26518055,82.47164702,82.6170689,82.67642778,82.65065402,82.54010685,82.31993368,81.95966286,81.44312822,80.75718497,79.92242999,78.99817612,78.0657885,77.18593405,76.38144805,75.64299926,74.96010501,74.30918386,73.67309322,73.05361091,72.4598563,71.88933309,71.33962786,70.80843773,70.2931098,69.79251105,69.30806927,68.84219786,68.39545873,67.96842299,67.55717576,67.15265291,66.74325718,66.32036662,65.88014001,65.42420781,64.95587693,64.48154937,64.00557296
235,Estimates,Czechia,203,Country/Area,923,115.2591921,116.6105904,117.9459347,119.1866002,120.2808519,121.2037545,121.958001,122.5732393,123.1015665,123.6103962,124.1607716,124.7849819,125.4668695,126.1322501,126.6745339,127.0245339,127.1499612,127.098783,126.980101,126.9461419,127.1059943,127.4885422,128.0567323,128.7699508,129.5607846,130.3723459,131.2082082,132.0653547,132.8705075,133.5313439,133.9860694,134.1988995,134.1955463,134.0510098,133.8766054,133.7538063,133.7039099,133.7062662,133.750971,133.815057,133.8798162,133.9520715,134.0370404,134.1104868,134.1398757,134.1039617,134.0018384,133.8470482,133.6515277,133.433506,133.2130243,132.9753884,132.7325738,132.5625453,132.5665976,132.808972,133.3325867,134.0954816,134.9723848,135.7865743,136.4126618,136.8010357,136.9925168,137.060189,137.11942,137.2525893,137.4788711,137.7658208,138.0849171,138.3896038,138.6455463
236,Estimates,Hungary,348,Country/Area,923,103.1450127,104.7233735,106.0194632,107.0683972,107.9054347,108.5661991,109.0864465,109.5023859,109.8497956,110.1629957,110.4715453,110.7972716,111.1511101,111.5318127,111.929504,112.3362642,112.7606871,113.2078317,113.6614272,114.0986634,114.5045731,114.858754,115.1671821,115.4717773,115.8311168,116.2794322,116.844604,117.4921794,118.1191539,118.5849884,118.7925108,118.7063846,118.3680217,117.8526787,117.2731912,116.7162377,116.1967966,115.7024633,115.2605656,114.896874,114.6264774,114.4708936,114.4219817,114.4267315,114.4105379,114.3190986,114.1328952,113.868099,113.5492102,113.215586,112.8963769,112.5974925,112.3084723,112.0218822,111.725185,111.4099415,111.0754115,110.7274716,110.3707832,110.0125815,109.6584558,109.308395,108.9623661,108.6261239,108.3065393,108.0075666,107.7319121,107.4762178,107.2296697,106.9775765,106.7088258
237,Estimates,Poland,616,Country/Area,923,81.06327597,82.56216896,84.13389283,85.75411292,87.39996081,89.04987101,90.68361689,92.28228782,93.82857003,95.30712863,96.70574731,98.01653659,99.23702446,100.3706169,101.4252327,102.4096365,103.3244196,104.1755772,104.9849329,105.7804265,106.5841426,107.4041962,108.2424289,109.1062012,110.0015838,110.9320772,111.8966267,112.8930085,113.9202821,114.976485,116.0556542,117.1617412,118.2821507,119.3736146,120.3799399,121.2613395,121.9982334,122.6017438,123.1014597,123.542984,123.9597459,124.3605787,124.7349639,125.0737975,125.361555,125.5874408,125.7540803,125.8689155,125.9321131,125.9441204,125.9076478,125.8191066,125.6853999,125.5325115,125.3944845,125.2945727,125.24719,125.2435718,125.2548281,125.2389511,125.1666525,125.0263658,124.8311171,124.605829,124.387209,124.2010123,124.0545276,123.9368318,123.8336708,123.7232505,123.5888221
238,Estimates,Republic of Moldova,498,Country/Area,923,71.26359209,72.49010654,74.03001522,75.82541857,77.82219178,79.96980213,82.22164384,84.53363775,86.86669711,89.18535769,91.45954338,93.66493151,95.7852968,97.81074581,99.73914764,101.5705632,103.289102,104.8960731,106.4270624,107.9345814,109.4535464,111.0067275,112.5792998,114.1252055,115.5789346,116.8963775,118.0548554,119.0809437,120.0404871,121.0265449,122.1030441,123.2838356,124.5397869,125.8365297,127.1212177,128.3483714,129.5137291,130.6083409,131.5780213,132.3552511,132.8938204,133.1827397,133.2360426,133.0640791,132.6876712,132.134003,131.391933,130.4863623,129.5231355,128.6403349,127.934825,127.4610959,127.1911111,127.0403653,126.8785997,126.6147945,126.2180822,125.7269102,125.2020091,124.7340944,124.3863014,124.1755556,124.0731811,124.0360731,124.0002131,123.9179604,123.7751294,123.5825571,123.347032,123.0824353,122.7994825
239,Estimates,Romania,642,Country/Area,923,70.5404223,71.74119129,72.83708129,73.8832993,74.91772168,75.96096364,77.01539732,78.06608159,79.0837859,80.02976061,80.87042186,81.59277925,82.2181518,82.80807229,83.44762132,84.19678933,85.0776904,86.06947908,87.13549116,88.21891645,89.27710822,90.29654169,91.28534127,92.24756484,93.1937481,94.12886128,95.05616284,95.96340096,96.82193596,97.5944302,98.25626276,98.78441587,99.18993353,99.52337837,99.85646261,100.2357301,100.6866881,101.1790763,101.6367859,101.9525264,102.051336,101.9100925,101.5589695,101.0425294,100.4293088,99.77298084,99.08200895,98.35165313,97.6073815,96.87675197,96.1785767,95.53527393,94.94407612,94.36678542,93.74762132,93.04986314,92.25490724,91.3854803,90.49624625,89.66413955,88.94234696,88.35520702,87.8805535,87.46917496,87.04839032,86.5672416,86.00721206,85.38891254,84.74653517,84.13154625,83.58031889
240,Estimates,Russian Federation,643,Country/Area,923,6.277063261,6.369025217,6.470533563,6.578015824,6.688488338,6.799547227,6.909399171,7.016834108,7.121164911,7.22212932,7.319573276,7.413131874,7.501935046,7.584492824,7.659033197,7.724537167,7.780314065,7.827344175,7.868401899,7.907341269,7.947101613,7.988750231,8.032037502,8.076984796,8.123179704,8.170356057,8.218678233,8.268572383,8.320260465,8.373968103,8.429763624,8.48720482,8.545871464,8.605782057,8.667009142,8.729219259,8.792604936,8.8559588,8.915835688,8.96776533,9.008532278,9.036866263,9.053535627,9.059947597,9.058473506,9.051025684,9.038409171,9.020650466,8.998093836,8.970939807,8.939735737,8.90467629,8.867122167,8.83019014,8.797813563,8.772868381,8.756450897,8.748082326,8.747017226,8.75178859,8.761092504,8.77475531,8.792515786,8.812761901,8.833485092,8.853038401,8.870765537,8.886318997,8.89877211,8.907212428,8.911010468
241,Estimates,Slovakia,703,Country/Area,923,71.46431542,73.01035601,74.60603477,76.21263101,77.79915987,79.34195641,80.82565297,82.24203544,83.58929463,84.87175595,86.09482615,87.26021045,88.36316753,89.39007653,90.32313675,91.15467476,91.87741224,92.50854683,93.09659374,93.70637165,94.38618782,95.14976709,95.98723174,96.89065879,97.84357844,98.82999917,99.85318583,100.9086259,101.9631925,102.9734861,103.9080436,104.7525162,105.5124355,106.2007777,106.8393362,107.4444144,108.0165946,108.5503036,109.0508235,109.5243096,109.9745259,110.4065255,110.8182707,111.19639,111.5225004,111.784021,111.9778739,112.1111712,112.1954126,112.2464856,112.2776368,112.2940235,112.296706,112.2908834,112.2811096,112.272542,112.266553,112.2669481,112.2808601,112.3180211,112.3834013,112.4798702,112.6038513,112.7458202,112.8929879,113.034728,113.167547,113.2902803,113.396627,113.4797039,113.5344161
242,Estimates,Ukraine,804,Country/Area,923,64.38175792,65.27573707,66.21569771,67.17498792,68.13402437,69.08009908,70.00799903,70.91938652,71.8219516,72.72740454,73.64607816,74.58115204,75.52341884,76.44929745,77.32679521,78.13393634,78.85966823,79.51256473,80.11429952,80.69683249,81.2829904,81.88049437,82.48119519,83.07296313,83.63706242,84.16015674,84.63841918,85.07753573,85.48523096,85.87308914,86.24917489,86.61257854,86.95896741,87.28858834,87.60128426,87.89490264,88.16795036,88.413849,88.61836636,88.76327073,88.83363426,88.83047884,88.75225609,88.57973659,88.28932369,87.86816095,87.31006525,86.63136091,85.87054305,85.08033384,84.30238556,83.54907133,82.82129566,82.13502555,81.5050214,80.94106021,80.45190396,80.03581268,79.67739591,79.35327971,79.04454533,78.74723814,78.46061762,78.1726645,77.86979562,77.54200787,77.18309052,76.79297797,76.37602361,75.94014189,75.49154008
243,Estimates,Northern Europe,924,Subregion,917,45.82134352,45.93433458,46.08280693,46.2581957,46.45426446,46.66716576,46.89554152,47.14036271,47.40455634,47.69218253,48.00646786,48.34736827,48.70965356,49.08198574,49.44948949,49.80063651,50.13068647,50.4400024,50.7286348,50.99863488,51.25140947,51.48670656,51.70297894,51.89909,52.0738109,52.22688846,52.35878967,52.47197398,52.57083924,52.66104329,52.74758667,52.83104678,52.91300315,53.00068491,53.10280613,53.2250734,53.37176827,53.54022396,53.72036539,53.89774427,54.06208875,54.21060456,54.34695063,54.47512362,54.60172296,54.73200119,54.86945862,55.01447177,55.16600976,55.32192564,55.4823921,55.64248557,55.80749851,55.99950952,56.24778873,56.57093029,56.97923424,57.46017253,57.98130306,58.49703774,58.97394236,59.39961102,59.7817469,60.13160575,60.46873212,60.80701449,61.14871553,61.48696384,61.81625194,62.128415,62.41784979
244,Estimates,Channel Islands,830,Country/Area,924,538.0789474,541.9421053,545.6,549.0526316,552.4,555.8315789,559.3,562.9789474,566.9,571.1894737,575.8894737,581.0421053,586.6526316,592.5842105,598.8263158,605.2052632,611.7315789,618.2578947,624.8684211,631.4473684,637.8947368,644.2368421,650.5842105,656.4315789,661.4736842,665.3684211,667.9368421,669.4,670.5,672.0578947,674.7578947,678.8736842,684.0842105,690.2789474,697.0789474,704.2105263,711.8,719.8,727.6315789,734.6315789,740.4052632,744.5736842,747.4,749.5105263,751.9315789,755.1578947,759.7263158,765.1947368,771.0526316,776.5947368,781.2578947,784.7210526,787.3210526,789.8421053,793.2736842,798.2842105,805.2578947,813.9157895,823.3736842,832.5631579,840.6210526,847.3157895,852.9,858.1,863.7210526,870.4578947,878.5368421,887.7157895,897.3473684,906.6526316,915.0473684
245,Estimates,Denmark,208,Country/Area,924,100.5958284,101.553547,102.431935,103.2360358,103.9750648,104.661301,105.3111006,105.9442611,106.5834787,107.2515437,107.968395,108.7444497,109.5767382,110.4470658,111.3274334,112.1956399,113.0445675,113.8757954,114.6846335,115.4675701,116.2205751,116.9398774,117.6184539,118.2476314,118.8171812,119.3196088,119.7563516,120.1284233,120.42642,120.6389583,120.7623144,120.7941551,120.7482677,120.6600754,120.5763611,120.5338204,120.5431299,120.6052793,120.7268914,120.9135517,121.167028,121.4920104,121.8867311,122.3366722,122.8219185,123.3256894,123.8476785,124.386354,124.9205751,125.4247231,125.8824417,126.279967,126.6273391,126.961301,127.333349,127.7798963,128.3123498,128.9163328,129.5717888,130.2472072,130.917959,131.5809569,132.239194,132.8812633,133.4951449,134.0724723,134.6063163,135.0996229,135.5675465,136.0329248,136.5119727
246,Estimates,Estonia,233,Country/Area,924,25.97303609,26.26180703,26.54486907,26.82014626,27.0868837,27.34685067,27.60299599,27.86074546,28.12590234,28.40542581,28.70535504,29.02816702,29.37209247,29.72906346,30.08822836,30.44128332,30.78518519,31.12170323,31.45020052,31.77211607,32.08789809,32.39674452,32.69813635,32.99056381,33.27357867,33.54687426,33.80922387,34.06206653,34.30681765,34.54642604,34.7826846,35.00540222,35.21207832,35.41924982,35.6497523,35.91424864,36.23576315,36.59374853,36.90021231,37.03625855,36.92488795,36.52323661,35.87664544,35.10403397,34.37343713,33.80575607,33.44517575,33.25496579,33.17645671,33.11592357,33.0056853,32.83177636,32.61941496,32.38744987,32.16725643,31.98041991,31.83234253,31.71255013,31.61280962,31.52016985,31.42493513,31.32108988,31.21403633,31.11743336,31.05149799,31.02925218,31.05701816,31.1250059,31.20813871,31.27268224,31.29367775
247,Estimates,Faroe Islands,234,Country/Area,924,22.56590258,22.59240688,22.68553009,22.8273639,23.02578797,23.26504298,23.53868195,23.83094556,24.14469914,24.47063037,24.80229226,25.12464183,25.44484241,25.76289398,26.08094556,26.39183381,26.70702006,27.00931232,27.31446991,27.6217765,27.94269341,28.26361032,28.59240688,28.93624642,29.26002865,29.57879656,29.88825215,30.18123209,30.47206304,30.76002865,31.04512894,31.32163324,31.59097421,31.86461318,32.15974212,32.46991404,32.81661891,33.19484241,33.54799427,33.78151862,33.86532951,33.75573066,33.48567335,33.14971347,32.84240688,32.68266476,32.68194842,32.80014327,33.01862464,33.25787966,33.47994269,33.66690544,33.83595989,33.98209169,34.0974212,34.19126074,34.23567335,34.25859599,34.25644699,34.25071633,34.24283668,34.25143266,34.27148997,34.31303725,34.35888252,34.42335244,34.50787966,34.61747851,34.73997135,34.86891117,35.00358166
248,Estimates,Finland,246,Country/Area,924,13.18994373,13.3287966,13.4804008,13.63753003,13.79436967,13.94673731,14.09186219,14.22855639,14.35687584,14.47783079,14.59275725,14.70190859,14.80411004,14.89597552,14.97334562,15.03374247,15.07491197,15.09974004,15.11738129,15.14045543,15.17774524,15.23370628,15.30545263,15.3853368,15.46211458,15.52780282,15.57942677,15.6205502,15.65782355,15.7008819,15.75651387,15.82746059,15.91069795,15.99977294,16.08541578,16.16117674,16.22410083,16.27683701,16.32530521,16.37802494,16.44088321,16.5162855,16.6011649,16.6895324,16.77281253,16.84495048,16.9040903,16.95264734,16.99376748,17.03221889,17.07181217,17.11301787,17.1554444,17.20065155,17.25023857,17.30538353,17.36644839,17.43308763,17.50453124,17.57960446,17.65699431,17.7367995,17.8181875,17.89787094,17.97166738,18.0365527,18.09113166,18.13607555,18.17297377,18.20447859,18.23264339
249,Estimates,Iceland,352,Country/Area,924,1.423012469,1.445805486,1.473446384,1.504369077,1.537785536,1.572478803,1.6079601,1.643750623,1.679760599,1.715630923,1.751461347,1.787361596,1.822553616,1.856658354,1.88872818,1.918354115,1.945047382,1.969127182,1.991710723,2.014673317,2.03913217,2.065785536,2.094044888,2.122723192,2.150304239,2.175351621,2.197266833,2.217127182,2.235870324,2.255401496,2.27686783,2.300897756,2.326912718,2.35432419,2.382224439,2.409845387,2.437256858,2.464408978,2.491321696,2.517945137,2.5440798,2.569735661,2.595062344,2.619950125,2.64478803,2.66959601,2.694703242,2.720289277,2.746074813,2.771750623,2.797396509,2.822044888,2.846174564,2.872369077,2.903760599,2.94240399,2.989795511,3.044199501,3.100798005,3.152688279,3.195431421,3.226643392,3.248299252,3.263780549,3.277725686,3.294134663,3.313805486,3.335610973,3.358723192,3.381915212,3.403990025
250,Estimates,Ireland,372,Country/Area,924,42.2801858,42.27906808,42.22744956,42.11514008,41.94054289,41.71011758,41.43974452,41.15340398,40.88188416,40.66029903,40.51952388,40.47795036,40.53389461,40.66169255,40.82197706,40.98771955,41.14790245,41.31733198,41.52604152,41.81676586,42.21846422,42.73613006,43.35267818,44.04597184,44.78384381,45.53898969,46.30377413,47.07166497,47.81765133,48.51219335,49.13282044,49.67376978,50.13478008,50.50753375,50.78443896,50.96498766,51.04402671,51.03537524,50.98242125,50.9436493,50.96357962,51.06262157,51.23888808,51.4868486,51.79152272,52.14370736,52.54221222,52.99892582,53.53202206,54.16565539,54.91500944,55.77374075,56.72804471,57.77437945,58.90740311,60.11348527,61.41122079,62.77615038,64.10031935,65.24273479,66.11017564,66.64414284,66.89213238,66.99703876,67.16289737,67.53403977,68.16359414,68.99812745,69.94765568,70.87382784,71.6765278
251,Estimates,Isle of Man,833,Country/Area,924,96.93508772,96.88421053,96.2245614,95.10877193,93.63859649,91.94912281,90.18070175,88.47894737,86.96315789,85.74912281,84.98947368,84.7122807,84.94912281,85.61403509,86.65964912,87.97368421,89.56315789,91.43333333,93.4245614,95.4,97.24736842,98.86315789,100.2912281,101.6122807,102.9350877,104.354386,105.9192982,107.6052632,109.2280702,110.5719298,111.4842105,111.8912281,111.8684211,111.7491228,111.9508772,112.7666667,114.3859649,116.6245614,119.1701754,121.5140351,123.3192982,124.4350877,125.0210526,125.3175439,125.722807,126.5491228,127.8666667,129.5631579,131.4666667,133.3263158,134.9859649,136.3280702,137.4,138.3824561,139.5,140.8649123,142.6017544,144.5719298,146.5175439,148.0333333,148.8701754,148.9280702,148.3052632,147.3421053,146.4701754,146.0210526,146.1333333,146.6842105,147.4964912,148.4017544,149.1789474
252,Estimates,Latvia,428,Country/Area,924,30.97376206,31.0931672,31.28546624,31.53794212,31.83916399,32.17958199,32.55109325,32.94717042,33.36305466,33.79437299,34.23768489,34.68906752,35.14265273,35.59172026,36.02808682,36.44594855,36.84036977,37.2107074,37.56138264,37.90014469,38.23186495,38.55916399,38.87909968,39.1829582,39.45975884,39.70159164,39.90670418,40.08012862,40.23340836,40.38159164,40.53667203,40.69157556,40.84315113,41.01176849,41.22376206,41.49136656,41.83524116,42.23321543,42.60184887,42.82866559,42.83676849,42.59101286,42.1262701,41.5218328,40.89440514,40.32919614,39.8526045,39.44228296,39.07630225,38.71524116,38.33038585,37.92104502,37.50045016,37.07146302,36.63861736,36.20572347,35.77271704,35.33905145,34.90752412,34.48205788,34.06519293,33.65926045,33.26395498,32.87700965,32.49549839,32.11696141,31.74059486,31.36811897,31.00419614,30.65498392,30.324791
253,Estimates,Lithuania,440,Country/Area,924,40.96446692,40.99972876,41.13429811,41.3468743,41.62052845,41.94326196,42.30835753,42.7131825,43.15965153,43.65232792,44.19502505,44.7860995,45.41585027,46.0649073,46.70812458,47.32688196,47.91128698,48.4644031,48.99476657,49.51828509,50.04603185,50.5804959,51.11583751,51.64404697,52.15323739,52.63559052,53.08840987,53.51608322,53.92657242,54.33150908,54.7397645,55.14473306,55.54341513,55.94903788,56.37886524,56.84014105,57.34537448,57.87608897,58.37342439,58.75733159,58.97238089,58.99497399,58.84582123,58.56739637,58.22417589,57.86464882,57.50001596,57.11955516,56.72431949,56.31025625,55.87391901,55.42366851,54.96341386,54.47820468,53.9479529,53.3595909,52.70652902,51.99897884,51.26315538,50.53562881,49.84243865,49.19746625,48.59369116,48.00934997,47.41197307,46.77971727,46.104525,45.40030954,44.69588665,44.03151227,43.43573093
254,Estimates,Norway,578,Country/Area,924,8.939392446,9.036518392,9.128850597,9.218037167,9.305258057,9.391282565,9.476652759,9.561322098,9.645107154,9.727457648,9.807889002,9.886272545,9.96313118,10.03951345,10.11700176,10.19650503,10.27835452,10.36189045,10.44614092,10.52973981,10.61152086,10.6915306,10.76942409,10.8435587,10.91180996,10.97283638,11.02608222,11.07224011,11.11289793,11.15037452,11.18649868,11.22182617,11.25652945,11.29195002,11.32939376,11.37003789,11.41440805,11.46273969,11.5147207,11.56990484,11.62786228,11.68858208,11.75215184,11.81814449,11.88611102,11.95559425,12.0273799,12.10143237,12.17595026,12.2485627,12.31801034,12.38306942,12.44570288,12.51162434,12.58859249,12.68208274,12.79330793,12.92038448,13.06168074,13.21453563,13.37614573,13.54713525,13.72612986,13.90611825,14.07807144,14.23564889,14.37560914,14.49983026,14.6138178,14.72578764,14.84182025
255,Estimates,Sweden,752,Country/Area,924,17.08318224,17.23747868,17.36978359,17.48713993,17.59532095,17.69904226,17.80174977,17.905822,18.01248477,18.12219135,18.23496613,18.35108203,18.47143832,18.59787737,18.7325998,18.87624409,19.03076717,19.19360043,19.35543939,19.50379198,19.62984111,19.72948774,19.80563679,19.86547253,19.91997124,19.97694838,20.0400814,20.10696496,20.17210606,20.22711897,20.26692743,20.28925525,20.29884486,20.30618755,20.32569089,20.36762197,20.43424234,20.52214261,20.62872252,20.74914461,20.87872252,21.01949603,21.16960326,21.31590876,21.44132914,21.53438856,21.58985232,21.6134352,21.6183019,21.62378759,21.64459229,21.68397427,21.73978408,21.81468782,21.91025247,22.02716528,22.16739777,22.33011893,22.50921918,22.69602037,22.8838451,23.07039284,23.25587805,23.43913828,23.61977141,23.79721451,23.97037335,24.13826339,24.30089682,24.4587196,24.61195594
256,Estimates,United Kingdom,826,Country/Area,924,209.2176208,209.1593684,209.3633406,209.7754722,210.3538668,211.0689332,211.9037945,212.8537304,213.9241433,215.1269541,216.4700327,217.9463605,219.5238292,221.141326,222.7204191,224.2006159,225.5564337,226.7867937,227.8865912,228.8593808,229.7088207,230.432497,231.0272062,231.4979126,231.8524325,232.1015376,232.2504361,232.3134708,232.3230273,232.3196255,232.3364775,232.3843219,232.4697557,232.6160088,232.8479395,233.1813128,233.6316497,234.192783,234.8313727,235.4990658,236.1607779,236.8073079,237.4490183,238.0948167,238.7607242,239.4595544,240.2081346,241.0090522,241.8466995,242.6977183,243.5551813,244.3858843,245.2209069,246.1928202,247.4796842,249.1958542,251.4006076,254.0203943,256.8722275,259.6975158,262.3064564,264.6299425,266.7106188,268.6066838,270.4213946,272.2281197,274.0377134,275.8130988,277.5252263,279.1309924,280.6018435
257,Estimates,Southern Europe,925,Subregion,917,83.97217516,84.68231608,85.41205126,86.14058791,86.8543252,87.54665885,88.21866925,88.87853141,89.540335,90.22225566,90.94042488,91.70284083,92.5037217,93.32118968,94.12398726,94.89103053,95.61143309,96.29611299,96.97225955,97.6788018,98.4424796,99.26959142,100.1469905,101.0581345,101.9780389,102.8860661,103.7778823,104.65138,105.4907636,106.2777772,106.9989242,107.6473324,108.2235523,108.7310777,109.1774712,109.5693447,109.9072473,110.1921837,110.4326518,110.639232,110.8205798,110.9903555,111.1525222,111.2953148,111.4003413,111.4604979,111.4607265,111.4220817,111.4166026,111.5403993,111.8576157,112.3944665,113.1171047,113.9546334,114.804301,115.5871538,116.2843966,116.9051482,117.432742,117.8551865,118.1659608,118.3508672,118.4117636,118.3796697,118.2993304,118.2040751,118.1051973,117.9967057,117.8740912,117.7268852,117.5479499
258,Estimates,Albania,8,Country/Area,925,46.10087591,46.9890146,48.03248175,49.20120438,50.47072993,51.82448905,53.25237226,54.75109489,56.32321168,57.97467153,59.71135036,61.53014599,63.41879562,65.34930657,67.28645985,69.20346715,71.08890511,72.94682482,74.78883212,76.63277372,78.49284672,80.37175182,82.26489051,84.17094891,86.08948905,88.01945255,89.96281022,91.92281022,93.89970803,95.89437956,97.90864964,99.89116788,101.8351825,103.8272628,105.9905839,108.3821533,111.1022263,114.0471533,116.8237956,118.9019343,119.929562,119.7225182,118.4630292,116.6129927,114.8364234,113.6103285,113.0912044,113.1294526,113.5291606,113.9671533,114.2060584,114.2226642,114.0942701,113.7962409,113.3172628,112.6572993,111.7890876,110.7296715,109.5869708,108.5052555,107.5922993,106.8832482,106.3536861,105.9776642,105.704635,105.4935766,105.3440511,105.2616423,105.2093066,105.1428102,105.0291971
259,Estimates,Andorra,20,Country/Area,925,13.18723404,14.24042553,15.42765957,16.7212766,18.15531915,19.64042553,21.24255319,22.93191489,24.7106383,26.58510638,28.53191489,30.59148936,32.7212766,34.90851064,37.16170213,39.45106383,41.8,44.17021277,46.56595745,49.04893617,51.64893617,54.40638298,57.20212766,60.06808511,62.79787234,65.32978723,67.6212766,69.7212766,71.79574468,74.09574468,76.72978723,79.78297872,83.22340426,86.92340426,90.86382979,94.8787234,98.9787234,103.1042553,107.3042553,111.6,115.9744681,120.5659574,125.2808511,129.7319149,133.3531915,135.8723404,136.9425532,136.8468085,136.4680851,136.9531915,139.1276596,143.2851064,149.0382979,155.7021277,162.2340426,167.8106383,172.3297872,175.9191489,178.4255319,179.7042553,179.6893617,178.187234,175.3765957,171.8510638,168.5382979,165.9425532,164.4574468,163.8234043,163.8468085,164.1404255,164.393617
260,Estimates,Bosnia and Herzegovina,70,Country/Area,925,52.18227451,53.15005882,54.21001961,55.31972549,56.44788235,57.5745098,58.6917451,59.8025098,60.91952941,62.06258824,63.24831373,64.48243137,65.74956863,67.01123529,68.21566667,69.32611765,70.32607843,71.22898039,72.06760784,72.89168627,73.736,74.61345098,75.51280392,76.41684314,77.29845098,78.13935294,78.92688235,79.67035294,80.39911765,81.1532549,81.95784314,82.79370588,83.63103922,84.46876471,85.30521569,86.12029412,86.97892157,87.83364706,88.42082353,88.38860784,87.51807843,85.67294118,83.01319608,79.97921569,77.18680392,75.07939216,73.81213725,73.25627451,73.22231373,73.39907843,73.55247059,73.63752941,73.7135098,73.76821569,73.80772549,73.83003922,73.83180392,73.78021569,73.61296078,73.25382353,72.65643137,71.78770588,70.68572549,69.46270588,68.27658824,67.24239216,66.39731373,65.71635294,65.17507843,64.72545098,64.32970588
261,Estimates,Croatia,191,Country/Area,925,68.804396,69.44639028,70.09771265,70.74914224,71.39272695,72.02323088,72.6371158,73.23313081,73.81152609,74.37390994,74.92210508,75.45573624,75.97251608,76.46642244,76.92978914,77.3575411,77.7486955,78.1068263,78.43674053,78.74563974,79.03983202,79.3213188,79.59229807,79.8612223,80.13800929,80.43014653,80.73804503,81.06138313,81.40480701,81.77321301,82.16806648,82.58434596,83.01293781,83.44569335,83.87105075,84.27667977,84.66679771,85.02776984,85.30528949,85.429396,85.35328806,85.06081129,84.57587563,83.94454968,83.23445318,82.5011258,81.75282345,80.99365618,80.26994282,79.63627591,79.12928878,78.7718549,78.55257327,78.429396,78.33947462,78.23563259,78.10546819,77.95616512,77.78125447,77.57793066,77.34387062,77.07466047,76.76677984,76.42231951,76.04571122,75.64106505,75.20748749,74.74708721,74.27460686,73.80805933,73.36075768
262,Estimates,Gibraltar,292,Country/Area,925,2203.2,2228.7,2248.9,2263.2,2272.9,2278.4,2282.6,2288.1,2297.7,2314.5,2342,2380.8,2430.7,2488.9,2547.8,2607.9,2663.1,2717.2,2769.3,2816.5,2860.1,2900.7,2935.3,2965.7,2988.6,3006.2,3017.9,3022.8,3022.4,3017.2,3006.8,2990.2,2969.8,2948.1,2928.4,2915.1,2909.6,2911.4,2916.4,2918.7,2914.9,2902.1,2884.4,2868,2860.5,2868.8,2897,2940.4,2994.5,3052.6,3108.1,3160.4,3209.7,3255.6,3293,3322.2,3342,3352.4,3357,3356.2,3358.5,3360.8,3365.3,3369.4,3372.6,3374.2,3373.8,3372.3,3371.5,3370.6,3369.1
263,Estimates,Greece,300,Country/Area,925,59.49411947,60.06933282,60.62193949,61.15280062,61.66239721,62.14997673,62.61410396,63.05259116,63.46245151,63.84106284,64.18640807,64.49968192,64.78569434,65.05386346,65.3165322,65.58432118,65.86398759,66.16001552,66.47900698,66.8272692,67.21154383,67.62505818,68.07224205,68.58270753,69.19508922,69.93088441,70.8072692,71.79968192,72.83723817,73.82267649,74.68583398,75.40604344,76.00333592,76.49910008,76.93158262,77.33307215,77.69683476,78.02398759,78.36577967,78.78759503,79.33273856,80.02411947,80.8396121,81.72079907,82.58292475,83.36308766,84.03521334,84.6101474,85.10567106,85.55391001,85.97442203,86.38050427,86.7518076,87.03552366,87.1605353,87.08145849,86.7744841,86.27130334,85.65020946,85.02147401,84.46578743,84.01143522,83.63940264,83.32429015,83.02141195,82.69772692,82.35207913,81.99727696,81.63106284,81.25253685,80.86156711
