Year_HS,Overall rank_HS,Country or region_HS,Score_HS,GDP per capita_HS,Social support_HS,Healthy life expectancy_HS,Freedom to make life choices_HS,Generosity_HS,Perceptions of corruption_HS,Dystopia.Residual_HS,Country & Year,SPI Rank_SP,Country_SP,SPI country code_SP,SPI year_SP,Status_SP,Social Progress Index_SP,Basic Human Needs_SP,Foundations of Wellbeing_SP,Opportunity_SP,Nutrition and Basic Medical Care_SP,Water and Sanitation_SP,Shelter_SP,Personal Safety_SP,Access to Basic Knowledge_SP,Access to Information and Communications_SP,Health and Wellness_SP,Environmental Quality_SP,Personal Rights_SP,Personal Freedom and Choice_SP,Inclusiveness_SP,Access to Advanced Education_SP,Undernourishment (% of pop.)_SP,"Deaths from infectious diseases (deaths/100,000)_SP",Child stunting (% of children)_SP,"Maternal mortality rate (deaths/100,000 live births)_SP","Child mortality rate (deaths/1,000 live births)_SP","Unsafe water, sanitation and hygiene attributable deaths (per 100,000 pop.)_SP",Populations using unsafe or unimproved water sources (%)_SP,Populations using unsafe or unimproved sanitation (%)_SP,Usage of clean fuels and technology for cooking (% of pop.)_SP,Access to electricity (% of pop.)_SP,"Household air pollution attributable deaths (deaths/100,000)_SP","Traffic deaths (deaths/100,000)_SP",Political killings and torture (0=low freedom; 1=high freedom)_SP,Perceived criminality (1=low; 5=high)_SP,"Homicide rate (deaths/100,000)_SP",Access to quality education (0=unequal; 4=equal)_SP,Women with no schooling_SP,Gender parity in secondary attainment (distance from parity)_SP,Primary school enrollment (% of children)_SP,Secondary school attainment (% of population)_SP,Access to online governance (0=low; 1=high)_SP,Media censorship (0=frequent; 4=rare)_SP,Internet users (% of pop.)_SP,Mobile telephone subscriptions (subscriptions/100 people)_SP,Access to quality healthcare (0=unequal; 4=equal)_SP,Access to essential services  (0=none; 100=full coverage)_SP,"Premature deaths from non-communicable diseases (deaths/100,000)_SP",Life expectancy at 60 (years)_SP,Greenhouse gas emissions (total CO2 equivalents)_SP,Particulate matter _SP,Biome protection_SP,"Outdoor air pollution attributable deaths (deaths/100,000)_SP",Political rights (0=no rights; 40=full rights)_SP,Freedom of expression (0=no freedom; 1=full freedom)_SP,Freedom of religion (0=no freedom; 4=full freedom)_SP,Access to justice (0=non-existent; 1=observed)_SP,Property rights for women (0=no right; 5=full rights)_SP,Vulnerable employment (% of employees)_SP,Corruption (0=high; 100=low)_SP,Early marriage (% of women)_SP,Satisfied demand for contraception (% of women)_SP,Equality of political power by socioeconomic position (0=unequal power; 4=equal power)_SP,Equality of political power by social group (0=unequal power; 4=equal power)_SP,Equality of political power by gender (0=unequal power; 4=equal power)_SP,Discrimination and violence against minorities (0=low; 10=high)_SP,Acceptance of gays and lesbians (0=low; 100=high)_SP,Quality weighted universities (points)_SP,Citable documents_SP,Women with advanced education (%)_SP,Years of tertiary schooling_SP
2018,83,Dominican Republic,5.3020000000000005,0.982,1.4409999999999998,0.614,0.578,0.12,0.106,2.443,2018Dominican Republic,78.0,Dominican Republic,DOM,2018,Ranked,69.59,77.41,73.33,58.03,88.69,72.73,92.33,55.87,78.21,71.22,58.75,85.15,77.45,58.8,47.5,48.37,7.0,73.896,9.685,109.256,30.5651,6.504,62.4,19.966,88.0,98.9,30.315,29.445,0.86,4.0,15.5418,1.065,0.0404,0.0515,95.4207,56.6,0.6798,2.63,63.8709,83.7502,1.25,64.297,402.082,21.1903,29.8,13.726,15.5624,25.5416,26.0,0.817,3.798,0.456,4.644,40.541,29.0,20.0871,83.0,2.05,2.474,1.668,5.5,0.34,7.8,0.0155,0.4752,2.7164
2018,87,Azerbaijan,5.2010000000000005,1.024,1.161,0.603,0.43,0.031,0.17600000000000002,2.8,2018Azerbaijan,105.0,Azerbaijan,AZE,2018,Ranked,63.53,84.39,67.48,38.71,91.91,85.03,87.95,72.69,85.65,70.13,48.77,65.39,37.49,48.88,17.99,50.5,2.5,57.1335,15.77,25.809,24.4909,2.367,10.292,37.635,95.0,100.0,64.449,6.08,0.53,3.0,2.1364,0.513,0.0041,0.0379,99.2054,95.6,0.6798,0.124,78.2,104.6524,0.872,68.656,587.487,17.6828,70.5,19.929,8.5997,59.2406,3.0,0.242,2.052,0.294,3.202,55.211,31.0,8.9318,28.5,0.524,0.776,0.694,6.2,0.01,8.6,0.1142,0.5967,1.3631
2018,92,Kyrgyzstan,5.131,0.53,1.416,0.594,0.54,0.281,0.035,2.265,2018Kyrgyzstan,86.0,Kyrgyzstan,KGZ,2018,Ranked,68.46,78.5,72.29,54.6,90.69,72.51,85.11,65.69,93.46,69.07,58.7,67.95,63.16,60.89,40.89,53.44,6.3,33.1356,16.681,39.535,21.1434,1.959,15.736,74.251,76.0,99.9218,55.26,14.364,0.46,3.0,4.3955,2.367,0.0033,0.002,99.6272,98.6,0.6854,2.703,37.0,125.3394,2.406,68.598,478.379,18.6427,18.9,22.738,3.5231,39.1313,12.0,0.717,2.132,0.651,4.315,33.978,29.0,9.3504,64.1,2.3,2.112,2.082,8.1,0.08,5.6,0.0397,0.7451,2.2945
2018,94,Mongolia,5.125,0.914,1.517,0.575,0.395,0.253,0.032,2.353,2018Mongolia,79.0,Mongolia,MNG,2018,Ranked,69.58,75.98,69.44,63.32,85.92,69.79,72.62,75.59,92.56,67.93,50.5,66.77,87.59,63.54,51.13,51.04,21.2,43.3929,15.577,42.675,17.7167,1.925,30.107,67.959,46.0,91.0624,69.783,16.087,0.82,2.0,6.0202,2.869,0.0121,0.0557,99.3393,88.5,0.736,3.111,22.2658,110.1823,2.467,65.653,716.331,17.3851,39.5,40.113,13.1013,47.627,36.0,0.908,3.522,0.724,4.741,49.12,36.0,3.7007,68.0,2.463,2.293,2.155,3.5,0.07,3.0,0.1355,0.3329,3.1481
2018,96,Indonesia,5.093,0.899,1.215,0.522,0.5379999999999999,0.484,0.018000000000000002,2.316,2018Indonesia,85.0,Indonesia,IDN,2018,Ranked,68.65,78.71,67.77,59.48,79.64,74.06,83.39,77.72,75.14,66.79,52.52,76.62,76.3,64.27,40.9,56.45,9.2,148.5048,34.311,164.405,26.9052,39.311,35.778,20.662,72.0,97.62,55.697,14.196,0.78,3.0,0.494,1.431,0.0162,0.1635,93.6215,48.8,0.618,3.383,25.4474,147.415,1.683,61.768,506.745,18.1422,845.0,16.503,11.2553,26.7676,30.0,0.844,2.529,0.707,4.305,47.77,37.0,9.4,80.6,1.892,2.427,2.012,7.2,0.06,60.4,0.0785,0.5397,1.8846
2018,99,Cameroon,4.975,0.535,0.8909999999999999,0.182,0.45399999999999996,0.183,0.043,3.222,2018Cameroon,135.0,Cameroon,CMR,2018,Ranked,50.73,55.03,54.06,43.1,66.36,41.29,51.72,60.76,73.56,45.51,46.7,50.49,56.56,42.94,36.47,36.44,6.5,536.4459,30.679,299.471,82.301,75.244,68.542,70.039,24.0,60.0261,104.459,22.581,0.41,4.0,1.1535,2.491,0.1767,0.1602,95.0216,36.2,0.3258,1.764,23.203,78.229,1.039,53.01,436.275,16.5133,42.2,72.793,9.5748,55.9915,9.0,0.471,3.595,0.219,4.358,73.877,25.0,19.3817,47.4,1.628,1.619,2.313,8.4,0.11,2.2,0.0599,0.3109,0.6239
2018,101,Nepal,4.88,0.425,1.228,0.539,0.526,0.302,0.078,2.207,2018Nepal,113.0,Nepal,NPL,2018,Ranked,58.16,66.65,55.29,52.53,78.38,52.11,60.66,75.47,57.63,69.9,51.34,42.3,79.08,42.46,58.63,29.97,6.0,175.1576,33.489,214.023,34.8252,61.614,67.004,44.988,28.0,90.7,110.166,26.103,0.81,2.0,2.2998,1.049,0.3901,0.3881,98.3287,33.2,0.7809,3.489,19.6888,117.8146,1.305,59.035,453.502,18.0106,39.7,99.734,12.9735,62.1941,25.0,0.872,3.337,0.85,3.786,79.02,31.0,27.1,58.9,2.557,2.619,2.585,9.6,0.86,0.8,0.0476,0.113,0.5812
2018,105,South Africa,4.724,0.94,1.41,0.33,0.516,0.10300000000000001,0.055999999999999994,2.309,2018South Africa,80.0,South Africa,ZAF,2018,Ranked,69.49,72.12,68.73,67.63,78.98,74.64,83.42,51.42,80.81,75.87,54.16,64.11,81.03,76.48,56.7,56.3,5.3,498.9616,24.561,109.03,36.575,33.582,27.964,31.245,84.0,84.2,49.678,27.68,0.78,4.0,33.8317,0.717,0.0056,0.0413,94.0474,75.7,0.8483,2.145,54.0,146.6222,0.884,65.185,389.278,18.7459,539.0,25.102,6.9792,48.5414,32.0,0.793,3.636,0.771,3.894,9.921,43.0,3.0491,80.5,2.881,2.304,2.134,6.4,0.57,30.6,0.3827,0.5856,1.1311
2018,108,Ghana,4.657,0.5920000000000001,0.8959999999999999,0.337,0.499,0.212,0.028999999999999998,2.6839999999999997,2018Ghana,103.0,Ghana,GHA,2018,Ranked,64.19,63.97,67.13,61.47,78.48,45.49,58.88,73.04,71.5,70.47,53.41,73.17,91.41,54.54,55.41,44.52,7.5,411.0596,19.712,126.025,52.2763,49.052,75.544,67.084,24.0,79.3,96.579,23.879,0.91,3.0,1.9275,1.36,0.1795,0.2313,94.4761,61.2,0.6292,3.591,34.666,134.489,2.489,57.072,453.992,16.7763,30.3,34.714,13.4214,35.4641,37.0,0.912,3.818,0.894,4.449,69.332,40.0,5.5991,46.6,2.286,3.117,2.408,4.1,0.12,11.0,0.0763,0.4451,0.7768
2018,109,Senegal,4.631,0.429,1.117,0.433,0.406,0.138,0.08199999999999999,2.455,2018Senegal,110.0,Senegal,SEN,2018,Ranked,59.72,65.73,60.05,53.38,74.83,48.89,54.85,84.34,45.0,64.0,53.38,77.83,83.69,48.48,52.22,29.11,10.3,310.5392,21.049,281.863,47.7257,77.356,48.858,64.124,26.0,64.5,97.348,17.405,0.86,2.0,0.2675,2.558,0.5287,0.4663,73.5329,16.2,0.5056,3.41,25.6648,101.287,2.286,52.586,417.52,17.5435,23.5,40.696,17.0,25.0608,31.0,0.93,3.338,0.858,3.949,65.18,45.0,24.3873,51.3,2.547,3.038,2.535,6.1,0.03,0.6,0.0503,0.0879,0.5454
2018,112,Albania,4.586,0.9159999999999999,0.8170000000000001,0.79,0.419,0.149,0.032,2.379,2018Albania,51.0,Albania,ALB,2018,Ranked,75.32,86.2,81.54,58.2,92.38,90.02,89.52,72.89,90.93,77.78,72.35,85.12,83.97,47.25,47.41,54.17,4.5,16.1462,21.841,9.302,9.2688,0.305,18.272,13.71,77.0,100.0,33.032,7.79,0.95,4.0,2.7369,2.191,0.0077,0.0054,97.6554,92.9,0.7584,2.358,66.3634,116.7444,2.551,80.258,283.846,21.9738,9.88,18.201,15.5118,21.7861,28.0,0.828,3.679,0.875,4.259,54.748,38.0,6.1271,7.7,1.671,2.456,2.168,4.2,0.13,4.4,0.1291,0.5051,2.9191
2018,116,Sri Lanka,4.471,0.9179999999999999,1.314,0.672,0.585,0.307,0.05,1.5430000000000001,2018Sri Lanka,70.0,Sri Lanka,LKA,2018,Ranked,70.96,80.49,76.71,55.68,91.96,79.99,76.81,73.19,89.88,60.88,70.28,85.78,70.82,66.09,38.47,47.36,8.3,43.0318,14.857,30.292,8.2345,3.846,33.288,28.787,27.0,97.5,33.268,12.074,0.72,3.0,2.5213,2.361,0.0228,0.0073,99.0601,82.1,0.6292,2.453,16.4,122.7201,2.498,77.061,287.849,21.4218,34.9,11.1,15.418,25.7459,24.0,0.76,2.915,0.598,4.054,39.311,38.0,5.9266,72.9,2.055,2.307,1.996,8.7,0.06,4.6,0.0884,0.6545,0.9419
2018,121,Burkina Faso,4.4239999999999995,0.314,1.097,0.254,0.312,0.175,0.128,2.458,2018Burkina Faso,138.0,Burkina Faso,BFA,2018,Ranked,50.14,49.26,53.29,47.87,65.46,27.67,31.65,72.25,32.06,58.7,46.14,76.27,78.43,40.32,45.38,27.36,18.1,519.8812,27.59,218.305,82.9867,93.292,81.758,88.73,9.0,16.8606,124.551,23.783,0.77,3.0,1.1209,0.808,0.7487,0.4872,75.8529,8.5,0.6236,3.426,13.96,82.6115,1.068,51.072,435.064,16.4222,31.8,42.936,14.8226,22.5188,23.0,0.907,3.792,0.709,3.756,86.742,42.0,30.7125,51.5,1.948,2.622,1.625,4.2,0.09,2.2,0.0282,0.0203,0.3212
2018,128,Georgia,4.34,0.853,0.5920000000000001,0.643,0.375,0.038,0.215,2.477,2018Georgia,56.0,Georgia,GEO,2018,Ranked,74.56,83.78,76.98,62.92,93.22,86.49,84.86,70.54,95.68,76.01,62.54,73.69,82.36,59.23,44.92,65.19,6.2,23.9173,12.061,38.176,10.2372,0.636,9.78,34.532,77.0,100.0,57.993,17.108,0.83,4.0,0.9712,3.306,0.0061,0.0094,97.9528,95.5,0.6236,3.359,58.4593,137.7648,3.537,71.176,545.479,18.8754,17.0,22.196,9.1159,35.9163,26.0,0.908,3.486,0.697,4.676,49.646,56.0,14.0813,49.6,2.487,2.423,2.211,7.6,0.07,9.8,0.4072,0.8822,2.5467
2018,129,Armenia,4.321000000000001,0.816,0.99,0.6659999999999999,0.26,0.077,0.027999999999999997,2.3,2018Armenia,61.0,Armenia,ARM,2018,Ranked,73.43,88.1,75.09,57.1,94.28,92.16,90.21,75.74,93.57,69.18,66.64,70.97,72.65,58.41,35.5,61.83,2.8,20.4899,12.805,23.894,13.6642,0.598,3.119,22.626,95.0,100.0,52.323,6.895,0.79,3.0,2.9631,3.203,0.0012,0.0072,92.4974,97.2,0.5674,1.6,64.346,116.9755,3.121,75.851,420.341,19.7748,11.2,32.528,16.9993,51.615,15.0,0.707,3.236,0.689,4.744,39.119,35.0,4.4289,41.1,0.937,3.112,1.165,5.8,0.05,5.2,0.3637,0.8127,2.554
2018,130,Myanmar,4.308,0.682,1.1740000000000002,0.429,0.58,0.598,0.17800000000000002,1.349,2018Myanmar,123.0,Myanmar,MMR,2018,Ranked,53.89,62.12,56.38,43.16,74.83,61.89,50.84,60.93,63.98,48.54,48.79,64.2,51.08,57.45,37.58,26.54,13.5,169.5815,31.403,211.086,49.7046,24.14,58.782,47.762,22.0,55.6,99.664,20.315,0.49,4.0,2.2585,0.874,0.0934,0.3302,97.1521,24.9,0.1348,2.367,25.0733,95.3647,1.114,58.385,510.164,17.8218,122.0,35.557,5.2706,40.6088,13.0,0.564,1.904,0.485,3.238,60.303,30.0,11.9412,75.6,1.725,1.975,1.964,9.8,0.33,0.2,0.007,0.205,0.8808
2018,133,India,4.19,0.721,0.747,0.485,0.539,0.172,0.09300000000000001,2.154,2018India,114.0,India,IND,2018,Ranked,56.81,64.71,49.98,55.74,74.05,56.2,64.7,63.89,63.48,63.82,49.46,23.16,72.72,54.69,41.16,54.41,14.4,228.6827,39.326,159.626,41.073,80.487,51.004,34.938,45.0,89.6719,108.636,16.819,0.66,4.0,3.2222,0.949,0.2341,0.4026,97.7377,50.4,0.9551,1.764,22.0,85.1487,1.304,56.786,494.029,17.8371,2810.0,90.873,4.7897,69.4852,35.0,0.565,2.683,0.686,4.181,75.333,40.0,15.5417,72.7,2.061,1.988,1.97,8.3,0.27,182.0,0.1061,0.3412,1.3415
2018,138,Ukraine,4.103,0.7929999999999999,1.413,0.609,0.163,0.187,0.011000000000000001,1.72,2018Ukraine,68.0,Ukraine,UKR,2018,Ranked,71.56,82.47,69.41,62.79,93.68,86.44,90.53,59.22,91.0,70.0,57.95,58.69,72.21,68.84,36.26,73.85,2.5,36.4043,15.57,34.194,9.2169,0.423,13.665,30.659,95.0,100.0,50.641,13.735,0.48,4.0,6.2247,2.647,0.0015,0.0104,91.9911,95.5,0.6854,1.817,53.0,133.169,2.934,75.327,627.488,17.8783,325.0,20.31,4.0439,64.2542,26.0,0.574,3.256,0.551,4.752,14.837,30.0,5.4064,72.2,0.333,2.454,2.286,6.4,0.09,30.0,0.27,0.9065,3.9046
2018,141,Lesotho,3.8080000000000003,0.47200000000000003,1.215,0.079,0.423,0.11599999999999999,0.11199999999999999,1.8630000000000002,2018Lesotho,132.0,Lesotho,LSO,2018,Ranked,51.65,41.03,56.13,57.8,47.5,31.01,41.82,43.78,75.62,47.33,41.84,59.72,71.75,67.08,61.66,30.7,37.4,957.3554,37.733,295.85,87.4299,103.605,72.477,80.117,37.0,35.2856,134.975,44.109,0.44,3.0,43.5646,3.301,0.0138,0.29,94.6642,28.1,0.0787,1.922,27.36,110.0185,2.718,52.568,748.769,14.074,4.69,28.029,0.2392,50.3048,27.0,0.7,3.545,0.727,3.055,16.455,42.0,18.3624,79.6,2.963,3.168,2.339,3.6,0.23,0.2,0.0225,0.3191,0.5928
2018,151,Rwanda,3.408,0.332,0.8959999999999999,0.4,0.636,0.2,0.444,0.8320000000000001,2018Rwanda,124.0,Rwanda,RWA,2018,Ranked,53.76,52.12,64.01,45.14,65.47,44.26,40.91,57.84,70.5,57.1,56.41,72.04,59.14,64.55,27.95,28.91,34.8,307.9966,40.38,172.662,38.8158,61.392,61.568,77.463,5.0,29.37,89.684,32.623,0.28,3.0,2.5772,3.252,0.1827,0.3,99.2256,14.9,0.7584,2.172,20.0,76.4561,2.51,50.135,326.364,18.0077,7.7,43.21,8.7475,21.0521,8.0,0.341,3.257,0.746,3.803,68.553,55.0,2.7166,64.8,1.278,0.485,2.527,9.7,0.08,1.6,0.0298,0.0998,0.4316
2018,153,Tanzania,3.303,0.455,0.991,0.381,0.48100000000000004,0.27,0.09699999999999999,1.083,2018Tanzania,117.0,Tanzania,TZA,2018,Ranked,55.72,54.91,63.08,49.16,65.3,45.44,42.01,66.91,62.44,49.6,55.92,84.37,66.6,44.62,54.51,30.9,24.4,376.6699,35.831,245.832,56.9754,61.249,63.169,71.861,5.0,32.8,89.208,15.12,0.64,3.0,6.4827,2.541,0.1681,0.2959,84.5605,14.3,0.618,1.778,13.0,75.485,2.489,50.168,359.822,18.2522,91.3,29.077,16.8852,16.1048,22.0,0.612,3.353,0.637,3.341,83.194,36.0,22.8026,56.8,2.272,3.031,2.712,4.9,0.06,2.6,0.0272,0.216,0.2005
2017,1,Norway,7.537000179,1.616463184,1.53352356,0.796666503,0.635422587,0.362012237,0.315963835,2.277026653,2017Norway,1.0,Norway,NOR,2017,Ranked,92.72,96.95,93.65,87.57,98.72,99.67,98.65,90.76,98.39,97.82,87.39,91.0,98.01,91.53,78.9,81.85,2.5,20.5765,2.479,3.068,2.7235,0.254,0.231,0.693,95.0,100.0,7.243,3.316,0.97,2.0,0.4616,3.859,0.0089,0.0159,99.8665,95.3,0.9775,3.824,96.8103,109.9052,3.811,95.248,184.197,24.272,55.1,6.959,13.6731,10.8361,40.0,0.975,3.895,0.974,4.903,5.148,85.0,1.1965,88.3,2.977,3.181,3.266,3.6,0.87,31.4,3.7809,0.9453,3.8664
2017,2,Denmark,7.521999836,1.4823830130000002,1.5511215930000002,0.792565525,0.6260067220000001,0.355280489,0.400770068,2.3137073519999998,2017Denmark,2.0,Denmark,DNK,2017,Ranked,92.27,96.06,91.67,89.08,98.52,99.66,97.46,88.62,97.3,98.15,83.18,88.04,98.15,91.46,83.05,83.65,2.5,23.2731,2.424,3.417,4.219,0.272,0.26,0.655,95.0,100.0,13.6,3.824,0.96,2.0,1.0899,3.79,0.0035,0.0241,99.9404,89.5,1.0,3.791,96.3305,124.4442,3.614,91.863,229.539,23.3564,52.1,10.096,14.515,18.1507,40.0,0.979,3.886,0.985,4.881,5.638,90.0,3.38,87.3,3.526,3.743,3.291,4.4,0.86,29.8,4.3649,0.9135,4.3575
2017,4,Switzerland,7.493999958,1.5649795530000001,1.516911745,0.858131289,0.620070577,0.290549278,0.367007285,2.276716232,2017Switzerland,7.0,Switzerland,CHE,2017,Ranked,91.12,96.69,91.13,85.53,98.55,99.63,98.43,90.15,98.15,91.71,89.9,84.75,96.61,91.48,75.93,78.1,2.5,11.2464,2.611,6.28,4.3211,0.119,0.26,0.879,95.0,100.0,8.385,3.045,0.97,2.0,0.687,3.736,0.0095,0.0133,99.8314,96.7,0.8427,3.83,87.4791,135.513,3.723,95.586,152.674,25.5748,48.4,10.343,7.3798,11.4832,39.0,0.973,3.779,0.979,4.811,9.061,86.0,0.4449,88.6,2.989,3.446,2.858,3.6,0.78,45.0,5.0065,0.9105,2.7548
2017,5,Finland,7.468999863,1.443571925,1.540246725,0.80915767,0.6179508570000001,0.24548277300000002,0.38261154299999994,2.430181503,2017Finland,3.0,Finland,FIN,2017,Ranked,92.02,96.29,92.17,87.58,98.93,99.66,98.92,87.65,99.03,93.65,85.08,90.94,96.51,89.98,79.97,83.89,2.5,6.3153,2.602,3.647,2.1957,0.05,0.243,0.855,95.0,100.0,5.78,4.03,0.96,2.0,1.496,3.817,0.0017,0.0,99.3795,100.0,1.0,3.35,86.4221,134.9395,3.548,92.696,200.772,24.1575,59.6,5.894,12.2414,8.7618,40.0,0.938,3.893,0.969,4.763,9.985,89.0,5.488,90.2,3.175,3.418,2.926,1.8,0.75,44.4,3.485,0.8872,4.3933
2017,6,Netherlands,7.376999855,1.503944635,1.4289392230000002,0.810696125,0.585384488,0.47048983,0.282661825,2.294804096,2017Netherlands,5.0,Netherlands,NLD,2017,Ranked,91.22,96.45,91.31,85.91,98.49,99.68,97.48,90.14,94.14,96.36,85.65,89.09,96.66,89.27,74.65,83.04,2.5,19.4332,2.489,6.486,4.0333,0.151,0.232,0.707,95.0,100.0,13.489,3.659,0.97,2.0,0.614,3.46,0.0051,0.0454,96.755,88.2,0.9888,3.737,91.7241,122.8506,3.752,94.426,219.449,23.9829,189.0,12.025,16.9614,17.1028,40.0,0.952,3.88,0.948,4.834,12.787,83.0,1.6878,88.4,3.158,2.792,2.962,4.5,0.88,62.2,3.1519,0.8999,3.978
2017,7,Canada,7.315999985,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516,2.187264442,2017Canada,12.0,Canada,CAN,2017,Ranked,90.1,95.61,88.89,85.8,98.22,99.27,98.63,86.31,96.57,88.4,85.32,85.27,96.5,89.98,75.26,81.44,2.5,16.1269,3.054,8.082,5.2836,0.256,0.328,1.933,95.0,100.0,7.332,6.626,0.96,2.0,1.6932,3.161,0.0062,0.0,99.5891,100.0,0.9101,3.687,90.0,82.6193,3.373,92.66,209.785,24.895,729.0,6.549,10.3188,11.0326,40.0,0.963,3.798,0.957,4.807,10.723,82.0,1.7,90.8,3.109,2.619,2.945,3.4,0.87,109.4,2.6118,0.9237,3.2393
2017,8,New Zealand,7.31400013,1.405706048,1.548195124,0.8167597059999999,0.61406213,0.500005126,0.382816702,2.046456337,2017New Zealand,8.0,New Zealand,NZL,2017,Ranked,91.01,95.65,92.79,84.58,97.62,98.59,98.8,87.59,97.48,95.2,85.33,93.13,97.35,87.13,72.63,81.23,2.5,11.2435,5.148,10.663,5.9659,0.295,2.31,2.035,95.0,100.0,6.39,7.379,0.97,2.0,1.0402,3.598,0.0054,0.001,98.2294,98.9,0.9831,3.728,88.2229,121.3558,3.612,92.767,219.988,24.4445,81.7,5.987,15.4185,9.2385,40.0,0.957,3.867,0.967,4.896,12.178,90.0,9.6327,87.6,2.786,2.779,2.963,3.6,0.79,31.6,2.9272,0.8684,4.2174
2017,9,Sweden,7.28399992,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994,2017Sweden,4.0,Sweden,SWE,2017,Ranked,91.47,96.51,91.28,86.61,98.72,99.58,98.83,88.93,94.35,95.11,86.83,88.82,97.6,90.23,79.26,79.34,2.5,15.7969,2.658,3.202,2.8719,0.244,0.28,0.955,95.0,100.0,6.253,3.077,0.97,2.0,1.147,3.047,0.0014,0.0057,99.9974,88.0,0.9382,3.835,90.6102,129.4305,3.647,94.458,178.725,24.3757,57.1,6.114,10.156,9.9125,40.0,0.969,3.894,0.976,4.836,6.349,88.0,2.2957,82.8,2.946,2.782,3.264,1.5,0.79,53.4,3.7966,0.8713,3.259
2017,10,Australia,7.28399992,1.484414935,1.510041952,0.843886793,0.6016073820000001,0.47769925,0.30118373,2.0652108190000003,2017Australia,9.0,Australia,AUS,2017,Ranked,90.86,95.84,91.21,85.54,98.13,98.97,98.51,87.75,95.2,94.01,86.39,89.23,96.71,87.29,68.45,89.73,2.5,11.3315,4.681,4.735,3.8657,0.188,1.755,1.438,95.0,100.0,7.988,5.902,0.94,2.0,0.9861,3.19,0.0114,0.0011,99.9117,91.5,0.9831,3.683,84.5605,107.6778,3.169,95.145,188.464,25.3056,528.0,8.615,14.9477,10.9395,40.0,0.959,3.861,0.974,4.734,10.862,79.0,2.47,84.7,2.529,3.258,2.451,3.9,0.73,134.0,3.5707,0.8709,5.7574
2017,11,Israel,7.212999821,1.375382423,1.3762899640000001,0.838404,0.405988604,0.330082655,0.0852421,2.801757336,2017Israel,34.0,Israel,ISR,2017,Ranked,83.27,93.49,84.97,71.36,98.3,99.27,96.83,79.56,91.15,80.94,85.58,82.23,85.63,79.49,46.22,74.1,2.5,23.6798,3.196,5.328,3.922,0.327,0.394,1.802,95.0,100.0,16.957,6.269,0.85,3.0,1.3787,2.447,0.0411,0.0332,99.901,88.8,0.8315,1.9,77.3521,132.4812,3.489,89.492,177.277,24.8693,83.2,20.766,12.8042,20.6371,36.0,0.742,3.473,0.87,4.491,8.152,64.0,2.6392,67.2,2.352,2.763,2.309,10.0,0.31,27.2,2.2292,0.7403,3.4456
2017,12,Costa Rica,7.078999996,1.109706283,1.416403651,0.759509265,0.58013165,0.214613229,0.10010658900000001,2.898639202,2017Costa Rica,37.0,Costa Rica,CRI,2017,Ranked,82.55,89.68,84.39,73.57,95.35,96.96,96.49,69.94,87.73,80.82,79.91,89.09,95.92,76.68,66.0,55.7,3.9,20.2269,8.532,28.332,9.0549,1.513,6.62,2.022,94.0,99.4098,16.582,15.511,0.97,3.0,11.4897,3.147,0.018,0.013,98.1182,54.2,0.7697,3.51,59.763,155.4436,3.538,76.559,236.857,24.4032,15.2,15.656,16.8285,15.8249,38.0,0.973,3.822,0.946,4.84,19.694,58.0,8.7939,84.4,2.129,3.407,3.005,4.2,0.49,14.2,0.1884,0.4252,2.6526
2017,13,Austria,7.006000042,1.4870972630000001,1.459944963,0.8153284190000001,0.56776619,0.316472322,0.221060365,2.138506413,2017Austria,16.0,Austria,AUT,2017,Ranked,89.09,96.25,90.54,80.5,98.64,98.97,97.59,89.79,97.52,89.57,85.49,89.58,93.26,87.43,61.81,79.48,2.5,6.8338,2.821,5.731,3.7148,0.088,0.248,3.128,95.0,100.0,12.877,4.374,0.95,2.0,0.53,3.44,0.001,0.005,99.5296,98.9,0.8258,3.651,83.9401,155.2155,3.813,92.012,210.679,24.0432,78.0,12.597,17.0,16.7565,37.0,0.963,3.38,0.945,4.889,8.172,75.0,2.2476,87.1,2.541,2.704,2.114,4.5,0.68,41.0,2.6773,0.8336,3.8548
2017,14,United States,6.993000031,1.546259284,1.419920564,0.7742866279999999,0.5057405229999999,0.392578781,0.135638788,2.218113422,2017United States,26.0,United States,USA,2017,Ranked,86.12,92.14,82.9,83.31,97.53,98.94,97.79,74.31,92.54,91.41,76.09,71.58,94.27,85.95,62.64,90.39,2.5,21.5673,2.389,30.562,6.8,0.289,0.324,3.023,95.0,100.0,11.811,11.843,0.93,3.0,4.9499,2.43,0.0039,0.0032,98.1941,95.3,0.9831,3.729,74.5542,119.1439,2.432,87.736,286.357,23.3404,6830.0,7.406,9.1447,16.5771,36.0,0.966,3.88,0.916,4.757,3.893,74.0,3.9116,82.0,2.417,2.664,2.693,6.0,0.71,1000.6,1.7851,0.8957,4.0651
